ReviewID,ProductID,ProductCategory,ProductName,ReviewText,Rating,ReviewDate,VerifiedPurchase,HelpfulVotes,CleanedText,Sentiment,SentimentScore,RatingSentiment,Month
REV000629,BOO1522,Books,Self-Help Guide,"absolutely love this product, exceeded my expectations. Would buy again.",5,2023-07-08,Yes,1,absolutely love product exceeded expectations buy again,Positive,0.6697,Positive,2023-07
REV001678,BOO1382,Books,Sci-Fi Trilogy,"this is fantastic, exactly what I needed. Fast shipping too!",5,2024-02-23,Yes,1,fantastic exactly what needed fast shipping too,Positive,0.5983,Positive,2024-02
REV000701,HOM1969,Home & Kitchen,Blender,perfect fit and great customer service too. Would buy again.,5,2024-12-17,Yes,1,perfect fit great customer service too buy again,Positive,0.8834,Positive,2024-12
REV002467,BEA1421,Beauty,Sunscreen SPF50,"it's fine, though the packaging could be better. Still testing it out.",3,2024-07-24,Yes,1,fine though packaging better still testing out,Positive,0.5719,Neutral,2024-07
REV001469,CLO1391,Clothing,Cotton T-Shirt,"worst purchase I've made this year, do not recommend. Wish I'd read reviews first.",1,2023-04-27,No,9,worst purchase ve made year recommend wish read reviews first,Negative,-0.816,Negative,2023-04
REV001455,SPO1821,Sports & Outdoors,Camping Tent,"very satisfied, the quality exceeded what I paid for.",4,2024-02-24,Yes,1,satisfied quality exceeded what paid,Positive,0.4754,Positive,2024-02
REV001693,CLO1392,Clothing,Yoga Pants,"amazing value for the price, very happy with this purchase. Would buy again.",5,2024-01-03,Yes,0,amazing value price happy purchase buy again,Positive,0.8805,Positive,2024-01
REV002645,HOM1868,Home & Kitchen,Blender,"broke within a week, waste of money. Wish I'd read reviews first.",1,2024-06-09,No,0,broke within week waste money wish read reviews first,Negative,-0.4404,Negative,2024-06
REV002362,CLO1632,Clothing,Yoga Pants,"very satisfied, the quality exceeded what I paid for.",4,2024-02-04,Yes,1,satisfied quality exceeded what paid,Positive,0.4754,Positive,2024-02
REV003685,SPO1072,Sports & Outdoors,Resistance Bands,"absolutely love this product, exceeded my expectations. Would buy again.",4,2024-01-29,Yes,3,absolutely love product exceeded expectations buy again,Positive,0.6697,Positive,2024-01
REV000522,SPO1301,Sports & Outdoors,Camping Tent,"great quality and works perfectly, highly recommend. My whole family loves it.",5,2024-07-28,Yes,0,great quality works perfectly highly recommend whole family loves,Positive,0.9412,Positive,2024-07
REV003651,BEA1391,Beauty,Face Moisturizer,"superb product, will definitely buy again.",4,2024-11-02,Yes,10,superb product definitely buy again,Positive,0.7783,Positive,2024-11
REV001822,CLO1463,Clothing,Running Shoes,arrived defective and customer support was unhelpful. Wish I'd read reviews first.,2,2023-07-31,Yes,0,arrived defective customer support unhelpful wish read reviews first,Positive,0.3612,Negative,2023-07
REV001014,ELE1047,Electronics,Power Bank,"superb product, will definitely buy again. Fast shipping too!   <br>  ",5,2024-04-21,No,6,superb product definitely buy again fast shipping too,Positive,0.7959,Positive,2024-04
REV000734,SPO1772,Sports & Outdoors,Yoga Mat,"absolutely love this product, exceeded my expectations. Fast shipping too!",4,2024-09-05,Yes,7,absolutely love product exceeded expectations fast shipping too,Positive,0.6989,Positive,2024-09
REV001387,SPO1675,Sports & Outdoors,Water Bottle,"very satisfied, the quality exceeded what I paid for. Fast shipping too!",4,2024-02-09,Yes,1,satisfied quality exceeded what paid fast shipping too,Positive,0.5244,Positive,2024-02
REV002294,ELE1773,Electronics,Smartwatch,"gets the job done, nothing more nothing less. We'll see how it holds up.",3,2023-05-09,Yes,1,gets job done nothing more nothing less ll see how holds up,Neutral,0.0,Neutral,2023-05
REV003877,BEA1151,Beauty,Face Moisturizer,"poor quality, not worth the money at all.",2,2023-03-23,Yes,0,poor quality worth money all,Negative,-0.5812,Negative,2023-03
REV003298,HOM1384,Home & Kitchen,Blender,"amazing value for the price, very happy with this purchase. Fast shipping too!",5,2023-10-05,Yes,7,amazing value price happy purchase fast shipping too,Positive,0.8881,Positive,2023-10
REV001099,ELE1078,Electronics,Smartwatch,"very satisfied, the quality exceeded what I paid for. Would buy again.",5,2023-05-25,Yes,1,satisfied quality exceeded what paid buy again,Positive,0.4754,Positive,2023-05
REV003800,ELE1702,Electronics,Wireless Earbuds,"absolutely love this product, exceeded my expectations.",5,2023-10-25,Yes,3,absolutely love product exceeded expectations,Positive,0.6697,Positive,2023-10
REV000357,CLO1866,Clothing,Running Shoes,"terrible experience, item arrived damaged. Very frustrating.   <br>  ",2,2024-06-25,Yes,6,terrible experience item arrived damaged frustrating,Negative,-0.8479,Negative,2024-06
REV001042,SPO1632,Sports & Outdoors,Camping Tent,"great quality and works perfectly, highly recommend. Five stars from me.",4,2024-07-16,Yes,9,great quality works perfectly highly recommend five stars me,Positive,0.902,Positive,2024-07
REV001051,CLO1326,Clothing,Yoga Pants,"very satisfied, the quality exceeded what I paid for. Would buy again.",5,2024-09-05,Yes,0,satisfied quality exceeded what paid buy again,Positive,0.4754,Positive,2024-09
REV001785,SPO1423,Sports & Outdoors,Resistance Bands,"worst purchase I've made this year, do not recommend. Asked for a refund.",1,2024-02-08,Yes,1,worst purchase ve made year recommend asked refund,Negative,-0.7359,Negative,2024-02
REV002545,ELE1073,Electronics,Wireless Earbuds,"great quality and works perfectly, highly recommend. My whole family loves it.",5,2024-03-11,Yes,3,great quality works perfectly highly recommend whole family loves,Positive,0.9412,Positive,2024-03
REV000130,SPO1935,Sports & Outdoors,Camping Tent,"absolutely love this product, exceeded my expectations.",5,2024-05-19,Yes,19,absolutely love product exceeded expectations,Positive,0.6697,Positive,2024-05
REV000597,SPO1942,Sports & Outdoors,Water Bottle,perfect fit and great customer service too. Five stars from me.,5,2024-01-15,Yes,2,perfect fit great customer service too five stars me,Positive,0.8834,Positive,2024-01
REV000634,BEA1704,Beauty,Sunscreen SPF50,"excellent build quality, arrived quickly and works great.",4,2023-09-07,Yes,4,excellent build quality arrived quickly works great,Positive,0.8316,Positive,2023-09
REV003198,ELE1108,Electronics,Smartwatch,"works fine so far, will update if anything changes.",3,2024-01-11,Yes,0,works fine far update anything changes,Positive,0.2023,Neutral,2024-01
REV000219,CLO1171,Clothing,Cotton T-Shirt,"great quality and works perfectly, highly recommend. My whole family loves it.",5,2024-03-18,Yes,1,great quality works perfectly highly recommend whole family loves,Positive,0.9412,Positive,2024-03
REV003103,ELE1420,Electronics,Laptop Stand,"great quality and works perfectly, highly recommend. Would buy again.",4,2023-11-27,Yes,0,great quality works perfectly highly recommend buy again,Positive,0.902,Positive,2023-11
REV000339,ELE1876,Electronics,Power Bank,"regret buying this, quality is really bad. Very frustrating.   <br>  ",2,2023-03-07,Yes,2,regret buying quality bad frustrating,Negative,-0.8764,Negative,2023-03
REV001078,SPO1337,Sports & Outdoors,Hiking Backpack,"gets the job done, nothing more nothing less.",3,2023-01-08,Yes,1,gets job done nothing more nothing less,Neutral,0.0,Neutral,2023-01
REV001041,ELE1297,Electronics,Bluetooth Speaker,"decent for the price, but not amazing. Might update this review later.",3,2024-08-14,Yes,2,decent price amazing might update review later,Negative,-0.6259,Neutral,2024-08
REV000322,SPO1741,Sports & Outdoors,Yoga Mat,"this is fantastic, exactly what I needed. Five stars from me.",4,2024-05-26,No,5,fantastic exactly what needed five stars me,Positive,0.5574,Positive,2024-05
REV001869,BEA1099,Beauty,Sunscreen SPF50,works flawlessly and looks even better in person. Five stars from me.,5,2023-02-14,Yes,0,works flawlessly looks even better person five stars me,Positive,0.5719,Positive,2023-02
REV000421,BEA1875,Beauty,Shampoo,"regret buying this, quality is really bad.",2,2024-03-04,Yes,0,regret buying quality bad,Negative,-0.7645,Negative,2024-03
REV001910,CLO1578,Clothing,Winter Jacket,"superb product, will definitely buy again. Fast shipping too!",5,2024-12-26,Yes,0,superb product definitely buy again fast shipping too,Positive,0.7959,Positive,2024-12
REV002871,ELE1757,Electronics,Smartwatch,"amazing value for the price, very happy with this purchase.",5,2024-11-01,Yes,2,amazing value price happy purchase,Positive,0.8805,Positive,2024-11
REV002391,BOO1044,Books,Cookbook,"this is fantastic, exactly what I needed. My whole family loves it.",5,2024-06-01,No,7,fantastic exactly what needed whole family loves,Positive,0.8074,Positive,2024-06
REV002684,BOO1855,Books,Cookbook,perfect fit and great customer service too.,5,2023-04-24,No,1,perfect fit great customer service too,Positive,0.8834,Positive,2023-04
REV003749,BEA1751,Beauty,Hair Dryer,works flawlessly and looks even better in person. Five stars from me.,5,2023-11-09,Yes,2,works flawlessly looks even better person five stars me,Positive,0.5719,Positive,2023-11
REV003745,HOM1089,Home & Kitchen,Coffee Maker,"absolutely love this product, exceeded my expectations. Would buy again.",5,2024-06-08,Yes,1,absolutely love product exceeded expectations buy again,Positive,0.6697,Positive,2024-06
REV003487,BEA1336,Beauty,Hair Dryer,"great quality and works perfectly, highly recommend. My whole family loves it.",4,2024-11-23,Yes,3,great quality works perfectly highly recommend whole family loves,Positive,0.9412,Positive,2024-11
REV001752,HOM1752,Home & Kitchen,Vacuum Cleaner,"great quality and works perfectly, highly recommend. Would buy again.",5,2024-04-15,Yes,2,great quality works perfectly highly recommend buy again,Positive,0.902,Positive,2024-04
REV001666,ELE1002,Electronics,Bluetooth Speaker,"not bad, not great, just an average item. We'll see how it holds up.",3,2024-02-13,Yes,0,bad great average item ll see how holds up,Positive,0.6754,Neutral,2024-02
REV000879,ELE1195,Electronics,Laptop Stand,"does not match the description, quite misleading. Would not recommend to anyone.",2,2023-08-08,Yes,1,match description quite misleading recommend anyone,Negative,-0.6253,Negative,2023-08
REV001435,HOM1418,Home & Kitchen,Blender,"amazing value for the price, very happy with this purchase. Would buy again.",5,2023-12-04,Yes,0,amazing value price happy purchase buy again,Positive,0.8805,Positive,2023-12
REV002257,HOM1839,Home & Kitchen,Non-Stick Pan Set,"not as advertised, very frustrating purchase. Would not recommend to anyone.",2,2023-01-01,Yes,0,advertised frustrating purchase recommend anyone,Negative,-0.6489,Negative,2023-01
REV000563,CLO1245,Clothing,Running Shoes,"amazing value for the price, very happy with this purchase.",5,2024-01-04,No,3,amazing value price happy purchase,Positive,0.8805,Positive,2024-01
REV002261,HOM1578,Home & Kitchen,Vacuum Cleaner,acceptable quality for casual use.,3,2023-06-19,Yes,0,acceptable quality casual use,Positive,0.4767,Neutral,2023-06
REV002237,BEA1670,Beauty,Shampoo,"very satisfied, the quality exceeded what I paid for. My whole family loves it.",5,2024-06-21,Yes,1,satisfied quality exceeded what paid whole family loves,Positive,0.7778,Positive,2024-06
REV000795,SPO1207,Sports & Outdoors,Yoga Mat,"great quality and works perfectly, highly recommend. My whole family loves it.",4,2024-04-05,Yes,0,great quality works perfectly highly recommend whole family loves,Positive,0.9412,Positive,2024-04
REV001438,ELE1184,Electronics,Smartwatch,cheaply made and feels flimsy.   <br>  ,2,2023-01-02,Yes,19,cheaply made feels flimsy,Neutral,0.0,Negative,2023-01
REV001894,BOO1545,Books,Cookbook,"this is fantastic, exactly what I needed. Would buy again.",5,2024-02-08,Yes,3,fantastic exactly what needed buy again,Positive,0.5574,Positive,2024-02
REV002901,ELE1872,Electronics,Laptop Stand,"poor quality, not worth the money at all. Very frustrating.",2,2024-10-29,Yes,4,poor quality worth money all frustrating,Negative,-0.7881,Negative,2024-10
REV000936,BEA1454,Beauty,Shampoo,"terrible experience, item arrived damaged. Wish I'd read reviews first.",1,2023-06-19,Yes,0,terrible experience item arrived damaged wish read reviews first,Negative,-0.5106,Negative,2023-06
REV001557,CLO1659,Clothing,Denim Jeans,cheaply made and feels flimsy. Asked for a refund.,1,2023-06-19,Yes,1,cheaply made feels flimsy asked refund,Neutral,0.0,Negative,2023-06
REV002663,HOM1750,Home & Kitchen,Non-Stick Pan Set,"superb product, will definitely buy again. Fast shipping too!",5,2024-07-26,No,3,superb product definitely buy again fast shipping too,Positive,0.7959,Positive,2024-07
REV000283,CLO1546,Clothing,Winter Jacket,"does what it says, no major complaints. Might update this review later.",3,2024-04-22,No,0,what says major complaints might update review later,Positive,0.0903,Neutral,2024-04
REV001008,SPO1594,Sports & Outdoors,Yoga Mat,"does what it says, no major complaints.",3,2023-12-29,No,0,what says major complaints,Positive,0.0903,Neutral,2023-12
REV002770,HOM1966,Home & Kitchen,Air Fryer,"outstanding performance, worth every penny.",5,2024-05-09,Yes,0,outstanding performance worth every penny,Positive,0.7096,Positive,2024-05
REV000409,CLO1277,Clothing,Yoga Pants,"outstanding performance, worth every penny. Fast shipping too!",4,2024-05-28,Yes,1,outstanding performance worth every penny fast shipping too,Positive,0.7345,Positive,2024-05
REV000750,HOM1819,Home & Kitchen,Coffee Maker,"not bad, not great, just an average item. We'll see how it holds up.",3,2023-10-28,Yes,0,bad great average item ll see how holds up,Positive,0.6754,Neutral,2023-10
REV000086,CLO1673,Clothing,Yoga Pants,"great quality and works perfectly, highly recommend. My whole family loves it.",4,2024-07-14,Yes,2,great quality works perfectly highly recommend whole family loves,Positive,0.9412,Positive,2024-07
REV001148,BOO1674,Books,Self-Help Guide,"not as advertised, very frustrating purchase. Very frustrating.",2,2024-09-19,Yes,1,advertised frustrating purchase frustrating,Negative,-0.7496,Negative,2024-09
REV002072,BEA1078,Beauty,Sunscreen SPF50,perfect fit and great customer service too. Would buy again.,5,2024-09-14,No,0,perfect fit great customer service too buy again,Positive,0.8834,Positive,2024-09
REV001790,BOO1935,Books,Business Book,"this is fantastic, exactly what I needed. Fast shipping too!",4,2023-04-05,Yes,5,fantastic exactly what needed fast shipping too,Positive,0.5983,Positive,2023-04
REV001690,SPO1208,Sports & Outdoors,Camping Tent,"reasonable quality, similar to other products in this range. We'll see how it holds up.   <br>  ",3,2024-08-12,Yes,0,reasonable quality similar other products range ll see how holds up,Neutral,0.0,Neutral,2024-08
